episode_name,dialogue,person_scene,filtered_words,stemmed_words,pos_tags,entities
Series 04 Episode 14 – The Thespian Catalyst," Fair enough, but in its essence, teaching is a performance art. In the classroom paradigm, the teacher has the responsibility to communicate, as well as entertain and engage.",Amy,"['fair', 'enough', 'essence', 'teaching', 'performance', 'art', 'classroom', 'paradigm', 'teacher', 'responsibility', 'communicate', 'well', 'entertain', 'engage']","['fair', 'enough', 'essenc', 'teach', 'perform', 'art', 'classroom', 'paradigm', 'teacher', 'respons', 'commun', 'well', 'entertain', 'engag']","[('fair', 'ADJ'), ('enough', 'ADJ'), ('essence', 'NOUN'), ('teaching', 'NOUN'), ('performance', 'NOUN'), ('art', 'NOUN'), ('classroom', 'NOUN'), ('paradigm', 'NOUN'), ('teacher', 'NOUN'), ('responsibility', 'NOUN'), ('communicate', 'VERB'), ('well', 'ADV'), ('entertain', 'PROPN'), ('engage', 'NOUN')]",[]
Series 04 Episode 14 – The Thespian Catalyst,Perhaps you should consider taking acting lessons.,Amy,"['perhaps', 'consider', 'taking', 'acting', 'lessons']","['perhap', 'consid', 'take', 'act', 'lesson']","[('perhaps', 'ADV'), ('consider', 'VERB'), ('taking', 'VERB'), ('acting', 'VERB'), ('lessons', 'NOUN')]",[]
Series 04 Episode 15 – The Benefactor Factor," Sheldon, like it or not, until you manage to upload your intelligence into a self-sustaining orbiting satellite, equipped with high-speed Internet and a cloaking device, you will be dependent on other members of the human race.",Amy,"['sheldon', 'like', 'manage', 'upload', 'intelligence', 'selfsustaining', 'orbiting', 'satellite', 'equipped', 'highspeed', 'internet', 'cloaking', 'device', 'dependent', 'members', 'human', 'race']","['sheldon', 'like', 'manag', 'upload', 'intellig', 'selfsustain', 'orbit', 'satellit', 'equip', 'highspe', 'internet', 'cloak', 'devic', 'depend', 'member', 'human', 'race']","[('sheldon', 'NOUN'), ('like', 'AUX'), ('manage', 'VERB'), ('upload', 'NOUN'), ('intelligence', 'NOUN'), ('selfsustaining', 'VERB'), ('orbiting', 'VERB'), ('satellite', 'NOUN'), ('equipped', 'VERB'), ('highspeed', 'NOUN'), ('internet', 'NOUN'), ('cloaking', 'VERB'), ('device', 'NOUN'), ('dependent', 'ADJ'), ('members', 'NOUN'), ('human', 'ADJ'), ('race', 'NOUN')]","[('sheldon', 'PERSON')]"
Series 04 Episode 15 – The Benefactor Factor," I’m not finished. All scientists have to fund-raise, Sheldon. How do you think I paid for my lab?",Amy,"['im', 'finished', 'scientists', 'fundraise', 'sheldon', 'think', 'paid', 'lab']","['im', 'finish', 'scientist', 'fundrais', 'sheldon', 'think', 'paid', 'lab']","[('i', 'PRON'), ('m', 'AUX'), ('finished', 'VERB'), ('scientists', 'NOUN'), ('fundraise', 'NOUN'), ('sheldon', 'PROPN'), ('think', 'VERB'), ('paid', 'VERB'), ('lab', 'NOUN')]",[]
Series 04 Episode 15 – The Benefactor Factor," Technically, Faisal is my fiance. But I do have a state-of-the-art two-photon microscope and a place to stay in Riyadh for the winter.",Amy,"['technically', 'faisal', 'fiance', 'stateoftheart', 'twophoton', 'microscope', 'place', 'stay', 'riyadh', 'winter']","['technic', 'faisal', 'fianc', 'stateoftheart', 'twophoton', 'microscop', 'place', 'stay', 'riyadh', 'winter']","[('technically', 'ADV'), ('faisal', 'ADJ'), ('fiance', 'NOUN'), ('stateoftheart', 'ADJ'), ('twophoton', 'PROPN'), ('microscope', 'NOUN'), ('place', 'NOUN'), ('stay', 'VERB'), ('riyadh', 'PROPN'), ('winter', 'NOUN')]","[('twophoton', 'GPE')]"
Series 04 Episode 15 – The Benefactor Factor," And consider this, without you to make the case for the physics department, the task will fall to people like Leonard and Rajesh.",Amy,"['consider', 'without', 'make', 'case', 'physics', 'department', 'task', 'fall', 'people', 'like', 'leonard', 'rajesh']","['consid', 'without', 'make', 'case', 'physic', 'depart', 'task', 'fall', 'peopl', 'like', 'leonard', 'rajesh']","[('consider', 'VERB'), ('without', 'ADP'), ('make', 'VERB'), ('case', 'NOUN'), ('physics', 'NOUN'), ('department', 'NOUN'), ('task', 'NOUN'), ('fall', 'VERB'), ('people', 'NOUN'), ('like', 'ADP'), ('leonard', 'NOUN'), ('rajesh', 'VERB')]",[]
Series 04 Episode 15 – The Benefactor Factor," Well, then prepare to be terrified. If your friends are unconvincing, this year’s donations might go to, say, the geology department.",Amy,"['well', 'prepare', 'terrified', 'friends', 'unconvincing', 'years', 'donations', 'might', 'go', 'say', 'geology', 'department']","['well', 'prepar', 'terrifi', 'friend', 'unconvinc', 'year', 'donat', 'might', 'go', 'say', 'geolog', 'depart']","[('well', 'INTJ'), ('prepare', 'VERB'), ('terrified', 'ADJ'), ('friends', 'NOUN'), ('unconvincing', 'ADJ'), ('years', 'NOUN'), ('donations', 'NOUN'), ('might', 'AUX'), ('go', 'VERB'), ('say', 'VERB'), ('geology', 'NOUN'), ('department', 'NOUN')]","[('years', 'DATE')]"
Series 04 Episode 15 – The Benefactor Factor," Or worse, it could go to the liberal arts.",Amy,"['worse', 'could', 'go', 'liberal', 'arts']","['wors', 'could', 'go', 'liber', 'art']","[('worse', 'ADV'), ('could', 'AUX'), ('go', 'VERB'), ('liberal', 'ADJ'), ('arts', 'NOUN')]",[]
Series 04 Episode 15 – The Benefactor Factor," Millions of dollars being showered on poets, literary theorists and students of gender studies.",Amy,"['millions', 'dollars', 'showered', 'poets', 'literary', 'theorists', 'students', 'gender', 'studies']","['million', 'dollar', 'shower', 'poet', 'literari', 'theorist', 'student', 'gender', 'studi']","[('millions', 'NOUN'), ('dollars', 'NOUN'), ('showered', 'VERB'), ('poets', 'NOUN'), ('literary', 'ADJ'), ('theorists', 'NOUN'), ('students', 'NOUN'), ('gender', 'NOUN'), ('studies', 'NOUN')]","[('millions dollars', 'MONEY')]"
Series 04 Episode 16 – The Cohabitation Formulation,I came as quickly as I could.,Amy,"['came', 'quickly', 'could']","['came', 'quickli', 'could']","[('came', 'VERB'), ('quickly', 'ADV'), ('could', 'AUX')]",[]
Series 04 Episode 16 – The Cohabitation Formulation," To comfort you, of course. Sheldon told me about Leonard dating Rajesh’s sister. So I high-tailed it over here to pick up the pieces of your broken heart.",Amy,"['comfort', 'course', 'sheldon', 'told', 'leonard', 'dating', 'rajeshs', 'sister', 'hightailed', 'pick', 'pieces', 'broken', 'heart']","['comfort', 'cours', 'sheldon', 'told', 'leonard', 'date', 'rajesh', 'sister', 'hightail', 'pick', 'piec', 'broken', 'heart']","[('comfort', 'PROPN'), ('course', 'PROPN'), ('sheldon', 'PROPN'), ('told', 'VERB'), ('leonard', 'PROPN'), ('dating', 'VERB'), ('rajeshs', 'ADJ'), ('sister', 'NOUN'), ('hightailed', 'VERB'), ('pick', 'NOUN'), ('pieces', 'NOUN'), ('broken', 'VERB'), ('heart', 'NOUN')]","[('comfort course sheldon', 'PERSON')]"
Series 04 Episode 16 – The Cohabitation Formulation," You don’t have to be strong for me. Now let’s talk about Priya, that man-stealing bitch.",Amy,"['dont', 'strong', 'lets', 'talk', 'priya', 'manstealing', 'bitch']","['dont', 'strong', 'let', 'talk', 'priya', 'mansteal', 'bitch']","[('do', 'AUX'), ('nt', 'PART'), ('strong', 'ADJ'), ('lets', 'NOUN'), ('talk', 'VERB'), ('priya', 'ADJ'), ('manstealing', 'VERB'), ('bitch', 'NOUN')]",[]
Series 04 Episode 16 – The Cohabitation Formulation," In situations like this, best girlfriends are often catty about the other woman. Rawr.",Amy,"['situations', 'like', 'best', 'girlfriends', 'often', 'catty', 'woman', 'rawr']","['situat', 'like', 'best', 'girlfriend', 'often', 'catti', 'woman', 'rawr']","[('situations', 'NOUN'), ('like', 'ADP'), ('best', 'ADJ'), ('girlfriends', 'NOUN'), ('often', 'ADV'), ('catty', 'ADJ'), ('woman', 'NOUN'), ('rawr', 'NOUN')]",[]
Series 04 Episode 16 – The Cohabitation Formulation,Oh. Then perhaps you don’t understand what’s going on. Your former boyfriend has replaced you with what appears to be a very suitable mate. Arguably much more suitable than you.,Amy,"['oh', 'perhaps', 'dont', 'understand', 'whats', 'going', 'former', 'boyfriend', 'replaced', 'appears', 'suitable', 'mate', 'arguably', 'much', 'suitable']","['oh', 'perhap', 'dont', 'understand', 'what', 'go', 'former', 'boyfriend', 'replac', 'appear', 'suitabl', 'mate', 'arguabl', 'much', 'suitabl']","[('oh', 'INTJ'), ('perhaps', 'ADV'), ('do', 'AUX'), ('nt', 'PART'), ('understand', 'VERB'), ('what', 'PRON'), ('s', 'AUX'), ('going', 'VERB'), ('former', 'ADJ'), ('boyfriend', 'NOUN'), ('replaced', 'VERB'), ('appears', 'VERB'), ('suitable', 'ADJ'), ('mate', 'NOUN'), ('arguably', 'ADV'), ('much', 'ADV'), ('suitable', 'ADJ')]",[]
Series 04 Episode 16 – The Cohabitation Formulation," Well, granted, Penny, your secondary sexual characteristics are reasonably bodacious. But Priya is highly educated, she’s an accomplished professional, and she comes from the culture that literally wrote the book on neat ways to have sex. Whereas you, on the other hand, are a community college dropout who comes from the culture that wrote the book on tipping cows.",Amy,"['well', 'granted', 'penny', 'secondary', 'sexual', 'characteristics', 'reasonably', 'bodacious', 'priya', 'highly', 'educated', 'shes', 'accomplished', 'professional', 'comes', 'culture', 'literally', 'wrote', 'book', 'neat', 'ways', 'sex', 'whereas', 'hand', 'community', 'college', 'dropout', 'comes', 'culture', 'wrote', 'book', 'tipping', 'cows']","['well', 'grant', 'penni', 'secondari', 'sexual', 'characterist', 'reason', 'bodaci', 'priya', 'highli', 'educ', 'she', 'accomplish', 'profession', 'come', 'cultur', 'liter', 'wrote', 'book', 'neat', 'way', 'sex', 'wherea', 'hand', 'commun', 'colleg', 'dropout', 'come', 'cultur', 'wrote', 'book', 'tip', 'cow']","[('well', 'ADV'), ('granted', 'VERB'), ('penny', 'NOUN'), ('secondary', 'ADJ'), ('sexual', 'ADJ'), ('characteristics', 'NOUN'), ('reasonably', 'ADV'), ('bodacious', 'ADJ'), ('priya', 'PROPN'), ('highly', 'ADV'), ('educated', 'VERB'), ('she', 'PRON'), ('s', 'VERB'), ('accomplished', 'ADJ'), ('professional', 'NOUN'), ('comes', 'VERB'), ('culture', 'NOUN'), ('literally', 'ADV'), ('wrote', 'VERB'), ('book', 'NOUN'), ('neat', 'ADJ'), ('ways', 'NOUN'), ('sex', 'NOUN'), ('whereas', 'SCONJ'), ('hand', 'NOUN'), ('community', 'NOUN'), ('college', 'NOUN'), ('dropout', 'NOUN'), ('comes', 'VERB'), ('culture', 'NOUN'), ('wrote', 'VERB'), ('book', 'NOUN'), ('tipping', 'NOUN'), ('cows', 'NOUN')]",[]
Series 04 Episode 16 – The Cohabitation Formulation," This is a portable electroencephalogram. I’m doing research on emotions and brain activity. So when you start crying, I can see which region of the brain is activated. Then I’m going to stimulate the analogous area in the brain of a rhesus monkey and see if he cries. Cool, huh?",Amy,"['portable', 'electroencephalogram', 'im', 'research', 'emotions', 'brain', 'activity', 'start', 'crying', 'see', 'region', 'brain', 'activated', 'im', 'going', 'stimulate', 'analogous', 'area', 'brain', 'rhesus', 'monkey', 'see', 'cries', 'cool', 'huh']","['portabl', 'electroencephalogram', 'im', 'research', 'emot', 'brain', 'activ', 'start', 'cri', 'see', 'region', 'brain', 'activ', 'im', 'go', 'stimul', 'analog', 'area', 'brain', 'rhesu', 'monkey', 'see', 'cri', 'cool', 'huh']","[('portable', 'PROPN'), ('electroencephalogram', 'PROPN'), ('i', 'PRON'), ('m', 'VERB'), ('research', 'NOUN'), ('emotions', 'NOUN'), ('brain', 'NOUN'), ('activity', 'NOUN'), ('start', 'VERB'), ('crying', 'VERB'), ('see', 'VERB'), ('region', 'NOUN'), ('brain', 'NOUN'), ('activated', 'VERB'), ('i', 'PRON'), ('m', 'AUX'), ('going', 'VERB'), ('stimulate', 'VERB'), ('analogous', 'ADJ'), ('area', 'NOUN'), ('brain', 'NOUN'), ('rhesus', 'NOUN'), ('monkey', 'NOUN'), ('see', 'VERB'), ('cries', 'NOUN'), ('cool', 'ADJ'), ('huh', 'INTJ')]",[]
Series 04 Episode 16 – The Cohabitation Formulation," Hi, bestie.",Amy,"['hi', 'bestie']","['hi', 'besti']","[('hi', 'INTJ'), ('bestie', 'NOUN')]",[]
Series 04 Episode 16 – The Cohabitation Formulation," So, how you holding up?",Amy,['holding'],['hold'],"[('holding', 'VERB')]",[]
Series 04 Episode 16 – The Cohabitation Formulation," Oh, who are you kidding? She’s breathtaking.",Amy,"['oh', 'kidding', 'shes', 'breathtaking']","['oh', 'kid', 'she', 'breathtak']","[('oh', 'INTJ'), ('kidding', 'VERB'), ('she', 'PRON'), ('s', 'AUX'), ('breathtaking', 'VERB')]",[]
Series 04 Episode 16 – The Cohabitation Formulation,I’m regretting my earlier cattiness. She is an absolute delight.,Amy,"['im', 'regretting', 'earlier', 'cattiness', 'absolute', 'delight']","['im', 'regret', 'earlier', 'catti', 'absolut', 'delight']","[('i', 'PRON'), ('m', 'AUX'), ('regretting', 'VERB'), ('earlier', 'ADV'), ('cattiness', 'NOUN'), ('absolute', 'ADJ'), ('delight', 'NOUN')]",[]
Series 04 Episode 16 – The Cohabitation Formulation,I just wanted to check in on you.,Amy,"['wanted', 'check']","['want', 'check']","[('wanted', 'VERB'), ('check', 'NOUN')]",[]
Series 04 Episode 16 – The Cohabitation Formulation," It seems like the appropriate thing to do when one’s best friend finds herself replaced by a smart, beautiful woman with the smouldering sexuality of a crouched Bengal tiger.",Amy,"['seems', 'like', 'appropriate', 'thing', 'ones', 'best', 'friend', 'finds', 'replaced', 'smart', 'beautiful', 'woman', 'smouldering', 'sexuality', 'crouched', 'bengal', 'tiger']","['seem', 'like', 'appropri', 'thing', 'one', 'best', 'friend', 'find', 'replac', 'smart', 'beauti', 'woman', 'smoulder', 'sexual', 'crouch', 'bengal', 'tiger']","[('seems', 'VERB'), ('like', 'ADP'), ('appropriate', 'ADJ'), ('thing', 'NOUN'), ('ones', 'NOUN'), ('best', 'ADJ'), ('friend', 'NOUN'), ('finds', 'VERB'), ('replaced', 'VERB'), ('smart', 'ADJ'), ('beautiful', 'ADJ'), ('woman', 'NOUN'), ('smouldering', 'VERB'), ('sexuality', 'NOUN'), ('crouched', 'VERB'), ('bengal', 'ADJ'), ('tiger', 'NOUN')]",[]
Series 04 Episode 16 – The Cohabitation Formulation," It’s okay, it’s okay.",Amy,"['okay', 'okay']","['okay', 'okay']","[('okay', 'INTJ'), ('okay', 'INTJ')]",[]
Series 04 Episode 16 – The Cohabitation Formulation," Now, let’s get these electrodes attached and see what’s going on in that pretty little noggin of yours.",Amy,"['lets', 'get', 'electrodes', 'attached', 'see', 'whats', 'going', 'pretty', 'little', 'noggin']","['let', 'get', 'electrod', 'attach', 'see', 'what', 'go', 'pretti', 'littl', 'noggin']","[('lets', 'NOUN'), ('get', 'VERB'), ('electrodes', 'NOUN'), ('attached', 'VERB'), ('see', 'VERB'), ('what', 'PRON'), ('s', 'AUX'), ('going', 'VERB'), ('pretty', 'ADV'), ('little', 'ADJ'), ('noggin', 'NOUN')]",[]
Series 04 Episode 16 – The Cohabitation Formulation," So, you feeling better?",Amy,"['feeling', 'better']","['feel', 'better']","[('feeling', 'VERB'), ('better', 'ADV')]",[]
Series 04 Episode 16 – The Cohabitation Formulation," Sheldon, you have a guest who’s upset.",Amy,"['sheldon', 'guest', 'whos', 'upset']","['sheldon', 'guest', 'who', 'upset']","[('sheldon', 'PROPN'), ('guest', 'NOUN'), ('who', 'PRON'), ('s', 'VERB'), ('upset', 'ADJ')]","[('sheldon guest', 'PERSON')]"
Series 04 Episode 17 – The Toast Derivation,Wise.,Amy,['wise'],['wise'],"[('wise', 'ADJ')]",[]
Series 04 Episode 17 – The Toast Derivation," Hi, bestie.",Amy,"['hi', 'bestie']","['hi', 'besti']","[('hi', 'INTJ'), ('bestie', 'NOUN')]",[]
Series 04 Episode 17 – The Toast Derivation," Fine. From this angle, I can see up your nose.",Amy,"['fine', 'angle', 'see', 'nose']","['fine', 'angl', 'see', 'nose']","[('fine', 'ADJ'), ('angle', 'NOUN'), ('see', 'VERB'), ('nose', 'NOUN')]","[('fine angle', 'ORG')]"
Series 04 Episode 17 – The Toast Derivation," Penny, I’m sorry you got dragged into this. I know you’re devastated that your ex-boyfriend has found an exciting new lover with flawless, caramel-coloured skin.",Amy,"['penny', 'im', 'sorry', 'got', 'dragged', 'know', 'youre', 'devastated', 'exboyfriend', 'found', 'exciting', 'new', 'lover', 'flawless', 'caramelcoloured', 'skin']","['penni', 'im', 'sorri', 'got', 'drag', 'know', 'your', 'devast', 'exboyfriend', 'found', 'excit', 'new', 'lover', 'flawless', 'caramelcolour', 'skin']","[('penny', 'PROPN'), ('i', 'PRON'), ('m', 'VERB'), ('sorry', 'ADJ'), ('got', 'AUX'), ('dragged', 'VERB'), ('know', 'VERB'), ('you', 'PRON'), ('re', 'VERB'), ('devastated', 'VERB'), ('exboyfriend', 'NOUN'), ('found', 'VERB'), ('exciting', 'ADJ'), ('new', 'ADJ'), ('lover', 'PROPN'), ('flawless', 'NOUN'), ('caramelcoloured', 'VERB'), ('skin', 'NOUN')]",[]
Series 04 Episode 17 – The Toast Derivation,Your flaring nostrils indicate otherwise.,Amy,"['flaring', 'nostrils', 'indicate', 'otherwise']","['flare', 'nostril', 'indic', 'otherwis']","[('flaring', 'ADJ'), ('nostrils', 'NOUN'), ('indicate', 'VERB'), ('otherwise', 'ADV')]",[]
Series 04 Episode 17 – The Toast Derivation," Sheldon, look at me. I think it’s time to face the fact that Leonard is the nucleus of your social group. Where he goes, the group goes.",Amy,"['sheldon', 'look', 'think', 'time', 'face', 'fact', 'leonard', 'nucleus', 'social', 'group', 'goes', 'group', 'goes']","['sheldon', 'look', 'think', 'time', 'face', 'fact', 'leonard', 'nucleu', 'social', 'group', 'goe', 'group', 'goe']","[('sheldon', 'PROPN'), ('look', 'PROPN'), ('think', 'VERB'), ('time', 'NOUN'), ('face', 'NOUN'), ('fact', 'NOUN'), ('leonard', 'PROPN'), ('nucleus', 'PROPN'), ('social', 'PROPN'), ('group', 'NOUN'), ('goes', 'VERB'), ('group', 'NOUN'), ('goes', 'VERB')]","[('sheldon', 'PERSON')]"
Series 04 Episode 17 – The Toast Derivation,I’m not saying that you’re not fun. You’re the most fun person I know.,Amy,"['im', 'saying', 'youre', 'fun', 'youre', 'fun', 'person', 'know']","['im', 'say', 'your', 'fun', 'your', 'fun', 'person', 'know']","[('i', 'PRON'), ('m', 'AUX'), ('saying', 'VERB'), ('you', 'PRON'), ('re', 'VERB'), ('fun', 'ADJ'), ('you', 'PRON'), ('re', 'VERB'), ('fun', 'ADJ'), ('person', 'NOUN'), ('know', 'VERB')]",[]
Series 04 Episode 17 – The Toast Derivation," Don’t be needy, bestie. That’s probably part of what chased Leonard away. What I am saying, Sheldon, is that your group is Leonard-centric. If it were a town, it would be Leonardville. If it were an Islamic nation, Leonardstan. If it were the birthplace of motion pictures, we’d all be singing Hooray for Leonardwood.",Amy,"['dont', 'needy', 'bestie', 'thats', 'probably', 'part', 'chased', 'leonard', 'away', 'saying', 'sheldon', 'group', 'leonardcentric', 'town', 'would', 'leonardville', 'islamic', 'nation', 'leonardstan', 'birthplace', 'motion', 'pictures', 'wed', 'singing', 'hooray', 'leonardwood']","['dont', 'needi', 'besti', 'that', 'probabl', 'part', 'chase', 'leonard', 'away', 'say', 'sheldon', 'group', 'leonardcentr', 'town', 'would', 'leonardvil', 'islam', 'nation', 'leonardstan', 'birthplac', 'motion', 'pictur', 'wed', 'sing', 'hooray', 'leonardwood']","[('do', 'AUX'), ('nt', 'PART'), ('needy', 'ADJ'), ('bestie', 'NOUN'), ('that', 'PRON'), ('s', 'VERB'), ('probably', 'ADV'), ('part', 'NOUN'), ('chased', 'VERB'), ('leonard', 'ADV'), ('away', 'ADV'), ('saying', 'VERB'), ('sheldon', 'PROPN'), ('group', 'PROPN'), ('leonardcentric', 'PROPN'), ('town', 'PROPN'), ('would', 'AUX'), ('leonardville', 'VERB'), ('islamic', 'ADJ'), ('nation', 'PROPN'), ('leonardstan', 'PROPN'), ('birthplace', 'NOUN'), ('motion', 'NOUN'), ('pictures', 'NOUN'), ('we', 'ADP'), ('d', 'NOUN'), ('singing', 'NOUN'), ('hooray', 'NOUN'), ('leonardwood', 'NOUN')]","[('sheldon group', 'ORG'), ('leonardcentric town', 'PERSON'), ('islamic', 'NORP')]"
Series 04 Episode 17 – The Toast Derivation,So needy.,Amy,['needy'],['needi'],"[('needy', 'ADJ')]",[]
Series 04 Episode 17 – The Toast Derivation," Yo, P-dog.",Amy,"['yo', 'pdog']","['yo', 'pdog']","[('yo', 'PROPN'), ('pdog', 'NOUN')]",[]
