episode_name,dialogue,person_scene,stemmed_words,pos_tags,entities,filtered_words
Series 04 Episode 16 – The Cohabitation Formulation," Oh, who are you kidding? She’s breathtaking.",Amy,"['oh', 'kid', 'she', 'breathtak']","[('oh', 'INTJ'), ('kidding', 'VERB'), ('she', 'PRON'), ('s', 'AUX'), ('breathtaking', 'VERB')]",[],"['oh', 'kidding', 'shes', 'breathtaking']"
Series 04 Episode 16 – The Cohabitation Formulation,I’m regretting my earlier cattiness. She is an absolute delight.,Amy,"['im', 'regret', 'earlier', 'catti', 'absolut', 'delight']","[('i', 'PRON'), ('m', 'AUX'), ('regretting', 'VERB'), ('earlier', 'ADV'), ('cattiness', 'NOUN'), ('absolute', 'ADJ'), ('delight', 'NOUN')]",[],"['im', 'regretting', 'earlier', 'cattiness', 'absolute', 'delight']"
Series 04 Episode 16 – The Cohabitation Formulation,I just wanted to check in on you.,Amy,"['want', 'check']","[('wanted', 'VERB'), ('check', 'NOUN')]",[],"['wanted', 'check']"
Series 04 Episode 16 – The Cohabitation Formulation," It seems like the appropriate thing to do when one’s best friend finds herself replaced by a smart, beautiful woman with the smouldering sexuality of a crouched Bengal tiger.",Amy,"['seem', 'like', 'appropri', 'thing', 'one', 'best', 'friend', 'find', 'replac', 'smart', 'beauti', 'woman', 'smoulder', 'sexual', 'crouch', 'bengal', 'tiger']","[('seems', 'VERB'), ('like', 'ADP'), ('appropriate', 'ADJ'), ('thing', 'NOUN'), ('ones', 'NOUN'), ('best', 'ADJ'), ('friend', 'NOUN'), ('finds', 'VERB'), ('replaced', 'VERB'), ('smart', 'ADJ'), ('beautiful', 'ADJ'), ('woman', 'NOUN'), ('smouldering', 'VERB'), ('sexuality', 'NOUN'), ('crouched', 'VERB'), ('bengal', 'ADJ'), ('tiger', 'NOUN')]",[],"['seems', 'like', 'appropriate', 'thing', 'ones', 'best', 'friend', 'finds', 'replaced', 'smart', 'beautiful', 'woman', 'smouldering', 'sexuality', 'crouched', 'bengal', 'tiger']"
Series 04 Episode 16 – The Cohabitation Formulation," It’s okay, it’s okay.",Amy,"['okay', 'okay']","[('okay', 'INTJ'), ('okay', 'INTJ')]",[],"['okay', 'okay']"
Series 04 Episode 16 – The Cohabitation Formulation," Now, let’s get these electrodes attached and see what’s going on in that pretty little noggin of yours.",Amy,"['let', 'get', 'electrod', 'attach', 'see', 'what', 'go', 'pretti', 'littl', 'noggin']","[('lets', 'NOUN'), ('get', 'VERB'), ('electrodes', 'NOUN'), ('attached', 'VERB'), ('see', 'VERB'), ('what', 'PRON'), ('s', 'AUX'), ('going', 'VERB'), ('pretty', 'ADV'), ('little', 'ADJ'), ('noggin', 'NOUN')]",[],"['lets', 'get', 'electrodes', 'attached', 'see', 'whats', 'going', 'pretty', 'little', 'noggin']"
Series 04 Episode 16 – The Cohabitation Formulation," So, you feeling better?",Amy,"['feel', 'better']","[('feeling', 'VERB'), ('better', 'ADV')]",[],"['feeling', 'better']"
Series 04 Episode 16 – The Cohabitation Formulation," Sheldon, you have a guest who’s upset.",Amy,"['sheldon', 'guest', 'who', 'upset']","[('sheldon', 'PROPN'), ('guest', 'NOUN'), ('who', 'PRON'), ('s', 'VERB'), ('upset', 'ADJ')]","[('sheldon guest', 'PERSON')]","['sheldon', 'guest', 'whos', 'upset']"
Series 04 Episode 17 – The Toast Derivation,Wise.,Amy,['wise'],"[('wise', 'ADJ')]",[],['wise']
Series 04 Episode 17 – The Toast Derivation," Hi, bestie.",Amy,"['hi', 'besti']","[('hi', 'INTJ'), ('bestie', 'NOUN')]",[],"['hi', 'bestie']"
Series 04 Episode 17 – The Toast Derivation," Fine. From this angle, I can see up your nose.",Amy,"['fine', 'angl', 'see', 'nose']","[('fine', 'ADJ'), ('angle', 'NOUN'), ('see', 'VERB'), ('nose', 'NOUN')]","[('fine angle', 'ORG')]","['fine', 'angle', 'see', 'nose']"
Series 04 Episode 17 – The Toast Derivation," Penny, I’m sorry you got dragged into this. I know you’re devastated that your ex-boyfriend has found an exciting new lover with flawless, caramel-coloured skin.",Amy,"['penni', 'im', 'sorri', 'got', 'drag', 'know', 'your', 'devast', 'exboyfriend', 'found', 'excit', 'new', 'lover', 'flawless', 'caramelcolour', 'skin']","[('penny', 'PROPN'), ('i', 'PRON'), ('m', 'VERB'), ('sorry', 'ADJ'), ('got', 'AUX'), ('dragged', 'VERB'), ('know', 'VERB'), ('you', 'PRON'), ('re', 'VERB'), ('devastated', 'VERB'), ('exboyfriend', 'NOUN'), ('found', 'VERB'), ('exciting', 'ADJ'), ('new', 'ADJ'), ('lover', 'PROPN'), ('flawless', 'NOUN'), ('caramelcoloured', 'VERB'), ('skin', 'NOUN')]",[],"['penny', 'im', 'sorry', 'got', 'dragged', 'know', 'youre', 'devastated', 'exboyfriend', 'found', 'exciting', 'new', 'lover', 'flawless', 'caramelcoloured', 'skin']"
Series 04 Episode 17 – The Toast Derivation,Your flaring nostrils indicate otherwise.,Amy,"['flare', 'nostril', 'indic', 'otherwis']","[('flaring', 'ADJ'), ('nostrils', 'NOUN'), ('indicate', 'VERB'), ('otherwise', 'ADV')]",[],"['flaring', 'nostrils', 'indicate', 'otherwise']"
Series 04 Episode 17 – The Toast Derivation," Sheldon, look at me. I think it’s time to face the fact that Leonard is the nucleus of your social group. Where he goes, the group goes.",Amy,"['sheldon', 'look', 'think', 'time', 'face', 'fact', 'leonard', 'nucleu', 'social', 'group', 'goe', 'group', 'goe']","[('sheldon', 'PROPN'), ('look', 'PROPN'), ('think', 'VERB'), ('time', 'NOUN'), ('face', 'NOUN'), ('fact', 'NOUN'), ('leonard', 'PROPN'), ('nucleus', 'PROPN'), ('social', 'PROPN'), ('group', 'NOUN'), ('goes', 'VERB'), ('group', 'NOUN'), ('goes', 'VERB')]","[('sheldon', 'PERSON')]","['sheldon', 'look', 'think', 'time', 'face', 'fact', 'leonard', 'nucleus', 'social', 'group', 'goes', 'group', 'goes']"
Series 04 Episode 17 – The Toast Derivation,I’m not saying that you’re not fun. You’re the most fun person I know.,Amy,"['im', 'say', 'your', 'fun', 'your', 'fun', 'person', 'know']","[('i', 'PRON'), ('m', 'AUX'), ('saying', 'VERB'), ('you', 'PRON'), ('re', 'VERB'), ('fun', 'ADJ'), ('you', 'PRON'), ('re', 'VERB'), ('fun', 'ADJ'), ('person', 'NOUN'), ('know', 'VERB')]",[],"['im', 'saying', 'youre', 'fun', 'youre', 'fun', 'person', 'know']"
Series 04 Episode 17 – The Toast Derivation," Don’t be needy, bestie. That’s probably part of what chased Leonard away. What I am saying, Sheldon, is that your group is Leonard-centric. If it were a town, it would be Leonardville. If it were an Islamic nation, Leonardstan. If it were the birthplace of motion pictures, we’d all be singing Hooray for Leonardwood.",Amy,"['dont', 'needi', 'besti', 'that', 'probabl', 'part', 'chase', 'leonard', 'away', 'say', 'sheldon', 'group', 'leonardcentr', 'town', 'would', 'leonardvil', 'islam', 'nation', 'leonardstan', 'birthplac', 'motion', 'pictur', 'wed', 'sing', 'hooray', 'leonardwood']","[('do', 'AUX'), ('nt', 'PART'), ('needy', 'ADJ'), ('bestie', 'NOUN'), ('that', 'PRON'), ('s', 'VERB'), ('probably', 'ADV'), ('part', 'NOUN'), ('chased', 'VERB'), ('leonard', 'ADV'), ('away', 'ADV'), ('saying', 'VERB'), ('sheldon', 'PROPN'), ('group', 'PROPN'), ('leonardcentric', 'PROPN'), ('town', 'PROPN'), ('would', 'AUX'), ('leonardville', 'VERB'), ('islamic', 'ADJ'), ('nation', 'PROPN'), ('leonardstan', 'PROPN'), ('birthplace', 'NOUN'), ('motion', 'NOUN'), ('pictures', 'NOUN'), ('we', 'ADP'), ('d', 'NOUN'), ('singing', 'NOUN'), ('hooray', 'NOUN'), ('leonardwood', 'NOUN')]","[('sheldon group', 'ORG'), ('leonardcentric town', 'PERSON'), ('islamic', 'NORP')]","['dont', 'needy', 'bestie', 'thats', 'probably', 'part', 'chased', 'leonard', 'away', 'saying', 'sheldon', 'group', 'leonardcentric', 'town', 'would', 'leonardville', 'islamic', 'nation', 'leonardstan', 'birthplace', 'motion', 'pictures', 'wed', 'singing', 'hooray', 'leonardwood']"
Series 04 Episode 17 – The Toast Derivation,So needy.,Amy,['needi'],"[('needy', 'ADJ')]",[],['needy']
Series 04 Episode 17 – The Toast Derivation," Yo, P-dog.",Amy,"['yo', 'pdog']","[('yo', 'PROPN'), ('pdog', 'NOUN')]",[],"['yo', 'pdog']"
Series 04 Episode 17 – The Toast Derivation," Parenthetical, the term kidnap is being used playfully.",Amy,"['parenthet', 'term', 'kidnap', 'use', 'play']","[('parenthetical', 'ADJ'), ('term', 'NOUN'), ('kidnap', 'NOUN'), ('used', 'VERB'), ('playfully', 'ADV')]",[],"['parenthetical', 'term', 'kidnap', 'used', 'playfully']"
Series 04 Episode 17 – The Toast Derivation,Good. Now put this pillowcase over your head.,Amy,"['good', 'put', 'pillowcas', 'head']","[('good', 'ADJ'), ('put', 'VERB'), ('pillowcase', 'NOUN'), ('head', 'NOUN')]",[],"['good', 'put', 'pillowcase', 'head']"
Series 04 Episode 17 – The Toast Derivation," She used to be much more fun, until Leonard punched her in the heart.",Amy,"['use', 'much', 'fun', 'leonard', 'punch', 'heart']","[('used', 'VERB'), ('much', 'ADJ'), ('fun', 'NOUN'), ('leonard', 'NOUN'), ('punched', 'VERB'), ('heart', 'NOUN')]",[],"['used', 'much', 'fun', 'leonard', 'punched', 'heart']"
Series 04 Episode 17 – The Toast Derivation,You do understand that it will distract you from obsessing over the rich variety of sweet loving that your ex-boyfriend is currently receiving from the fiery jewel of Mumbai.,Amy,"['understand', 'distract', 'obsess', 'rich', 'varieti', 'sweet', 'love', 'exboyfriend', 'current', 'receiv', 'fieri', 'jewel', 'mumbai']","[('understand', 'VERB'), ('distract', 'NOUN'), ('obsessing', 'VERB'), ('rich', 'ADJ'), ('variety', 'NOUN'), ('sweet', 'ADJ'), ('loving', 'VERB'), ('exboyfriend', 'NOUN'), ('currently', 'ADV'), ('receiving', 'VERB'), ('fiery', 'ADJ'), ('jewel', 'NOUN'), ('mumbai', 'NOUN')]","[('jewel mumbai', 'PERSON')]","['understand', 'distract', 'obsessing', 'rich', 'variety', 'sweet', 'loving', 'exboyfriend', 'currently', 'receiving', 'fiery', 'jewel', 'mumbai']"
Series 04 Episode 17 – The Toast Derivation,Yes.,Amy,['ye'],"[('yes', 'INTJ')]",[],['yes']
Series 04 Episode 17 – The Toast Derivation," If you’d have let me bring the chloroform, we wouldn’t have had to put up with all this jibber-jabber.",Amy,"['youd', 'let', 'bring', 'chloroform', 'wouldnt', 'put', 'jibberjabb']","[('you', 'PRON'), ('d', 'NOUN'), ('let', 'AUX'), ('bring', 'VERB'), ('chloroform', 'NOUN'), ('would', 'AUX'), ('nt', 'PART'), ('put', 'VERB'), ('jibberjabber', 'NOUN')]",[],"['youd', 'let', 'bring', 'chloroform', 'wouldnt', 'put', 'jibberjabber']"
Series 04 Episode 17 – The Toast Derivation," Yes, perhaps somewhere packed tightly with young, beautiful bodies sweating and writhing against each other in a glorious orgy of the flesh.",Amy,"['ye', 'perhap', 'somewher', 'pack', 'tightli', 'young', 'beauti', 'bodi', 'sweat', 'writh', 'gloriou', 'orgi', 'flesh']","[('yes', 'INTJ'), ('perhaps', 'ADV'), ('somewhere', 'ADV'), ('packed', 'VERB'), ('tightly', 'ADV'), ('young', 'ADJ'), ('beautiful', 'ADJ'), ('bodies', 'NOUN'), ('sweating', 'VERB'), ('writhing', 'VERB'), ('glorious', 'ADJ'), ('orgy', 'NOUN'), ('flesh', 'NOUN')]",[],"['yes', 'perhaps', 'somewhere', 'packed', 'tightly', 'young', 'beautiful', 'bodies', 'sweating', 'writhing', 'glorious', 'orgy', 'flesh']"
Series 04 Episode 17 – The Toast Derivation," That should display enough of your bosom to attract a new mate, or a hungry infant.",Amy,"['display', 'enough', 'bosom', 'attract', 'new', 'mate', 'hungri', 'infant']","[('display', 'VERB'), ('enough', 'ADJ'), ('bosom', 'NOUN'), ('attract', 'NOUN'), ('new', 'ADJ'), ('mate', 'NOUN'), ('hungry', 'ADJ'), ('infant', 'NOUN')]",[],"['display', 'enough', 'bosom', 'attract', 'new', 'mate', 'hungry', 'infant']"
Series 04 Episode 17 – The Toast Derivation,What’s that like?,Amy,"['what', 'like']","[('what', 'PRON'), ('s', 'VERB'), ('like', 'ADP')]",[],"['whats', 'like']"
Series 04 Episode 17 – The Toast Derivation," You know, if being on your own is new to you, I’d be happy to share some tension-relieving techniques for ladies I’ve perfected over the years. For example, do you have an electric toothbrush?",Amy,"['know', 'new', 'id', 'happi', 'share', 'tensionreliev', 'techniqu', 'ladi', 'ive', 'perfect', 'year', 'exampl', 'electr', 'toothbrush']","[('know', 'VERB'), ('new', 'ADJ'), ('i', 'PROPN'), ('d', 'ADJ'), ('happy', 'ADJ'), ('share', 'NOUN'), ('tensionrelieving', 'NOUN'), ('techniques', 'NOUN'), ('ladies', 'NOUN'), ('i', 'PRON'), ('ve', 'AUX'), ('perfected', 'VERB'), ('years', 'NOUN'), ('example', 'NOUN'), ('electric', 'ADJ'), ('toothbrush', 'NOUN')]",[],"['know', 'new', 'id', 'happy', 'share', 'tensionrelieving', 'techniques', 'ladies', 'ive', 'perfected', 'years', 'example', 'electric', 'toothbrush']"
Series 04 Episode 17 – The Toast Derivation,You should get one.,Amy,"['get', 'one']","[('get', 'VERB'), ('one', 'NUM')]","[('one', 'CARDINAL')]","['get', 'one']"
Series 04 Episode 17 – The Toast Derivation,It appears to be something preserved between two pieces of acrylic.,Amy,"['appear', 'someth', 'preserv', 'two', 'piec', 'acryl']","[('appears', 'VERB'), ('something', 'PRON'), ('preserved', 'VERB'), ('two', 'NUM'), ('pieces', 'NOUN'), ('acrylic', 'NOUN')]","[('two', 'CARDINAL')]","['appears', 'something', 'preserved', 'two', 'pieces', 'acrylic']"
Series 04 Episode 17 – The Toast Derivation," Saying that while holding a snowflake is a little bit heavy-handed, don’t you think?",Amy,"['say', 'hold', 'snowflak', 'littl', 'bit', 'heavyhand', 'dont', 'think']","[('saying', 'VERB'), ('holding', 'VERB'), ('snowflake', 'NOUN'), ('little', 'ADJ'), ('bit', 'NOUN'), ('heavyhanded', 'VERB'), ('do', 'AUX'), ('nt', 'PART'), ('think', 'VERB')]",[],"['saying', 'holding', 'snowflake', 'little', 'bit', 'heavyhanded', 'dont', 'think']"
Series 04 Episode 17 – The Toast Derivation," Outstanding. And if we fail, we can always stop at CVS and pick you out a nice toothbrush. I call mine Gerard.",Amy,"['outstand', 'fail', 'alway', 'stop', 'cv', 'pick', 'nice', 'toothbrush', 'call', 'mine', 'gerard']","[('outstanding', 'ADJ'), ('fail', 'VERB'), ('always', 'ADV'), ('stop', 'VERB'), ('cvs', 'NOUN'), ('pick', 'VERB'), ('nice', 'ADJ'), ('toothbrush', 'NOUN'), ('call', 'VERB'), ('mine', 'NOUN'), ('gerard', 'NOUN')]",[],"['outstanding', 'fail', 'always', 'stop', 'cvs', 'pick', 'nice', 'toothbrush', 'call', 'mine', 'gerard']"
Series 04 Episode 19 – The Zarnecki Incursion,I think you’re on.,Amy,"['think', 'your']","[('think', 'VERB'), ('you', 'PRON'), ('re', 'VERB')]",[],"['think', 'youre']"
Series 04 Episode 19 – The Zarnecki Incursion," Ah, here’s the alcohol and drug peer pressure Mother warned me about. I was starting to think it was never going to happen. Yes, please.",Amy,"['ah', 'here', 'alcohol', 'drug', 'peer', 'pressur', 'mother', 'warn', 'start', 'think', 'never', 'go', 'happen', 'ye', 'pleas']","[('ah', 'INTJ'), ('heres', 'VERB'), ('alcohol', 'NOUN'), ('drug', 'NOUN'), ('peer', 'NOUN'), ('pressure', 'NOUN'), ('mother', 'NOUN'), ('warned', 'VERB'), ('starting', 'VERB'), ('think', 'VERB'), ('never', 'ADV'), ('going', 'AUX'), ('happen', 'VERB'), ('yes', 'INTJ'), ('please', 'INTJ')]",[],"['ah', 'heres', 'alcohol', 'drug', 'peer', 'pressure', 'mother', 'warned', 'starting', 'think', 'never', 'going', 'happen', 'yes', 'please']"
Series 04 Episode 19 – The Zarnecki Incursion,I’m drunk.,Amy,"['im', 'drunk']","[('i', 'PRON'), ('m', 'VERB'), ('drunk', 'ADJ')]",[],"['im', 'drunk']"
Series 04 Episode 19 – The Zarnecki Incursion," This may be the alcohol talking, but I believe there is. Are you familiar with the recent study of Tanzanian chimpanzees by Nishida and Hosaka out of Kyoto University?",Amy,"['may', 'alcohol', 'talk', 'believ', 'familiar', 'recent', 'studi', 'tanzanian', 'chimpanze', 'nishida', 'hosaka', 'kyoto', 'univers']","[('may', 'AUX'), ('alcohol', 'NOUN'), ('talking', 'VERB'), ('believe', 'VERB'), ('familiar', 'ADJ'), ('recent', 'ADJ'), ('study', 'NOUN'), ('tanzanian', 'NOUN'), ('chimpanzees', 'NOUN'), ('nishida', 'PROPN'), ('hosaka', 'PROPN'), ('kyoto', 'PROPN'), ('university', 'PROPN')]","[('nishida', 'GPE'), ('hosaka kyoto university', 'ORG')]","['may', 'alcohol', 'talking', 'believe', 'familiar', 'recent', 'study', 'tanzanian', 'chimpanzees', 'nishida', 'hosaka', 'kyoto', 'university']"
Series 04 Episode 19 – The Zarnecki Incursion," Primates, such as ourselves, have a natural instinct to ostracize ill-mannered members of the troop. Bernadette’s urge to shun, scowl or fling her waste at Priya is hard-wired into her DNA.",Amy,"['primat', 'natur', 'instinct', 'ostrac', 'illmann', 'member', 'troop', 'bernadett', 'urg', 'shun', 'scowl', 'fling', 'wast', 'priya', 'hardwir', 'dna']","[('primates', 'VERB'), ('natural', 'ADJ'), ('instinct', 'ADJ'), ('ostracize', 'NOUN'), ('illmannered', 'VERB'), ('members', 'NOUN'), ('troop', 'NOUN'), ('bernadettes', 'NOUN'), ('urge', 'ADJ'), ('shun', 'NOUN'), ('scowl', 'NOUN'), ('fling', 'VERB'), ('waste', 'PROPN'), ('priya', 'PROPN'), ('hardwired', 'PROPN'), ('dna', 'PROPN')]",[],"['primates', 'natural', 'instinct', 'ostracize', 'illmannered', 'members', 'troop', 'bernadettes', 'urge', 'shun', 'scowl', 'fling', 'waste', 'priya', 'hardwired', 'dna']"
Series 04 Episode 19 – The Zarnecki Incursion," Believe me, it’s there, we all have it. Hit me with some more booze, and I’ll show you.",Amy,"['believ', 'hit', 'booz', 'ill', 'show']","[('believe', 'VERB'), ('hit', 'VERB'), ('booze', 'PROPN'), ('ill', 'ADJ'), ('show', 'NOUN')]",[],"['believe', 'hit', 'booze', 'ill', 'show']"
Series 04 Episode 19 – The Zarnecki Incursion," Well, well, well. Look who it is.",Amy,"['well', 'well', 'well', 'look']","[('well', 'INTJ'), ('well', 'INTJ'), ('well', 'INTJ'), ('look', 'VERB')]",[],"['well', 'well', 'well', 'look']"
Series 04 Episode 19 – The Zarnecki Incursion,Because I do that now.,Amy,[],[],[],[]
Series 04 Episode 19 – The Zarnecki Incursion," Four women walk down the stairs, how many reach the lobby?",Amy,"['four', 'women', 'walk', 'stair', 'mani', 'reach', 'lobbi']","[('four', 'NUM'), ('women', 'NOUN'), ('walk', 'VERB'), ('stairs', 'NOUN'), ('many', 'ADJ'), ('reach', 'VERB'), ('lobby', 'NOUN')]","[('four', 'CARDINAL')]","['four', 'women', 'walk', 'stairs', 'many', 'reach', 'lobby']"
Series 04 Episode 20 – The Herb Garden Germination," I’m glad you talked me into this. We work so hard, sometimes, it’s nice to goof off and do something silly.",Amy,"['im', 'glad', 'talk', 'work', 'hard', 'sometim', 'nice', 'goof', 'someth', 'silli']","[('i', 'PRON'), ('m', 'VERB'), ('glad', 'ADJ'), ('talked', 'VERB'), ('work', 'NOUN'), ('hard', 'ADV'), ('sometimes', 'ADV'), ('nice', 'ADJ'), ('goof', 'NOUN'), ('something', 'PRON'), ('silly', 'ADJ')]",[],"['im', 'glad', 'talked', 'work', 'hard', 'sometimes', 'nice', 'goof', 'something', 'silly']"
Series 04 Episode 20 – The Herb Garden Germination," Say, I heard an interesting tidbit about Howard and Bernadette.",Amy,"['say', 'heard', 'interest', 'tidbit', 'howard', 'bernadett']","[('say', 'VERB'), ('heard', 'VERB'), ('interesting', 'ADJ'), ('tidbit', 'NOUN'), ('howard', 'PROPN'), ('bernadette', 'PROPN')]","[('howard bernadette', 'PERSON')]","['say', 'heard', 'interesting', 'tidbit', 'howard', 'bernadette']"
